Unnamed: 0,customer,order,total_items,discount%,weekday,hour,Food%,Fresh%,Drinks%,Home%,Beauty%,Health%,Baby%,Pets%,labels,class
5075,1702,5075,0.4626865671641791,19.94,5,0,22.74,31.13,26.03,14.2,1.56,3.68,0.66,0.0,3,5
5076,1703,5076,0.1492537313432836,2.88,3,20,29.22,16.77,19.57,20.56,13.89,0.0,0.0,0.0,2,7
5077,1704,5077,0.05970149253731343,24.93,4,10,0.0,0.0,10.68,89.32,0.0,0.0,0.0,0.0,4,4
5078,1704,5078,0.16417910447761194,4.59,4,20,27.95,35.29,14.69,22.07,0.0,0.0,0.0,0.0,5,6
5079,1705,5079,0.3208955223880597,2.73,7,22,11.62,40.21,22.97,9.63,15.58,0.0,0.0,0.0,3,5
5080,1705,5080,0.21641791044776118,9.56,7,21,0.69,19.82,30.07,38.05,11.36,0.0,0.0,0.0,3,5
5081,1705,5081,0.8059701492537313,1.06,3,7,7.04,16.77,55.28,20.38,0.53,0.0,0.0,0.0,3,5
5082,1705,5082,0.32835820895522383,3.6,7,11,13.93,28.18,34.97,8.04,14.88,0.0,0.0,0.0,3,5
5083,1705,5083,0.32835820895522383,4.25,7,22,10.86,35.08,30.02,22.77,1.26,0.0,0.0,0.0,3,5
5084,1705,5084,0.26865671641791045,1.05,6,9,11.56,24.32,46.43,17.69,0.0,0.0,0.0,0.0,3,5
5085,1705,5085,0.3134328358208955,2.02,3,23,11.49,34.52,19.36,23.72,10.92,0.0,0.0,0.0,5,6
5086,1705,5086,0.4701492537313433,2.12,2,7,14.66,32.93,37.59,6.75,8.07,0.0,0.0,0.0,5,6
5087,1705,5087,0.23880597014925373,3.83,7,21,25.25,40.03,2.65,28.04,0.0,0.0,4.03,0.0,3,5
5088,1705,5088,0.3582089552238806,3.14,2,8,19.08,33.96,32.56,4.7,6.48,0.0,3.23,0.0,5,6
5089,1706,5089,0.1044776119402985,26.93,2,18,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4,4
5090,1706,5090,0.08208955223880599,0.0,3,18,0.0,0.0,0.0,81.71,18.29,0.0,0.0,0.0,4,4
5091,1707,5091,0.16417910447761194,100.0,7,9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2
5092,1708,5092,0.05970149253731343,8.13,3,9,72.31,0.0,27.69,0.0,0.0,0.0,0.0,0.0,2,7
5093,1708,5093,0.23134328358208958,2.77,3,11,71.33,0.0,28.67,0.0,0.0,0.0,0.0,0.0,2,7
5094,1708,5094,0.07462686567164178,0.0,4,10,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1,1
5095,1708,5095,0.01492537313432836,0.38,1,11,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1,1
5096,1708,5096,0.05970149253731343,0.0,4,9,31.11,18.85,42.48,0.0,0.0,0.0,7.56,0.0,1,1
5097,1708,5097,0.08955223880597016,0.13,3,16,62.85,0.0,37.15,0.0,0.0,0.0,0.0,0.0,2,7
5098,1709,5098,0.17910447761194032,1.88,7,0,5.83,34.39,13.99,30.44,0.0,0.0,0.0,15.34,3,5
5099,1709,5099,0.13432835820895522,8.72,4,23,6.24,67.43,4.43,21.9,0.0,0.0,0.0,0.0,5,6
5100,1709,5100,0.09701492537313433,2.18,7,22,23.39,50.4,20.9,5.31,0.0,0.0,0.0,0.0,3,5
5101,1709,5101,0.12686567164179105,1.55,4,13,12.96,42.98,29.67,14.4,0.0,0.0,0.0,0.0,5,6
5102,1709,5102,0.17164179104477612,5.2,2,11,16.61,62.85,17.96,2.58,0.0,0.0,0.0,0.0,5,6
5103,1709,5103,0.06716417910447761,3.26,4,10,13.03,26.93,54.55,5.49,0.0,0.0,0.0,0.0,1,1
5104,1709,5104,0.02238805970149254,0.0,1,17,19.59,0.0,12.68,30.86,0.0,0.0,0.0,36.87,8,9
5105,1709,5105,0.02238805970149254,2.31,1,14,11.17,0.0,44.36,44.47,0.0,0.0,0.0,0.0,4,4
5106,1710,5106,0.33582089552238803,1.13,1,13,37.65,0.0,16.9,27.11,11.16,0.0,0.0,7.18,2,7
5107,1710,5107,0.08955223880597016,12.03,4,10,5.52,0.0,8.22,17.06,0.0,0.0,48.5,20.7,6,8
5108,1710,5108,0.1865671641791045,1.88,1,13,39.42,0.0,26.58,8.32,13.21,12.47,0.0,0.0,2,7
5109,1710,5109,0.2761194029850746,2.87,1,13,40.27,0.0,15.41,16.79,9.3,0.0,0.0,18.23,2,7
5110,1710,5110,0.17164179104477612,0.12,3,13,44.98,0.0,30.39,10.99,0.0,0.0,0.0,13.64,2,7
5111,1710,5111,0.23134328358208958,7.67,1,14,35.8,0.0,12.56,17.16,4.2,0.0,26.82,3.47,2,7
5112,1710,5112,0.25373134328358204,1.62,1,12,35.95,0.0,14.32,29.54,4.0,0.0,4.26,11.93,2,7
5113,1711,5113,0.17164179104477612,3.48,3,11,35.24,0.0,39.44,16.55,8.77,0.0,0.0,0.0,2,7
5114,1711,5114,0.1865671641791045,0.37,4,13,47.13,0.0,44.65,8.23,0.0,0.0,0.0,0.0,2,7
5115,1711,5115,0.15671641791044777,2.74,1,18,57.59,0.0,40.01,2.4,0.0,0.0,0.0,0.0,2,7
5116,1711,5116,0.15671641791044777,2.68,5,13,47.67,0.0,37.85,14.48,0.0,0.0,0.0,0.0,2,7
5117,1711,5117,0.23134328358208958,1.58,4,12,40.12,0.0,39.96,13.84,6.09,0.0,0.0,0.0,2,7
5118,1711,5118,0.1119402985074627,1.69,5,13,34.57,0.0,61.28,4.15,0.0,0.0,0.0,0.0,1,1
5119,1712,5119,0.32835820895522383,100.0,7,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2
5120,1712,5120,0.20895522388059704,100.0,4,17,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2
5121,1713,5121,0.08955223880597016,0.35,3,21,33.96,42.81,23.23,0.0,0.0,0.0,0.0,0.0,5,6
5122,1714,5122,0.13432835820895522,27.91,4,16,11.64,0.0,9.32,73.53,5.51,0.0,0.0,0.0,4,4
5123,1714,5123,0.08955223880597016,27.82,4,16,75.92,0.0,3.76,12.93,0.0,0.0,7.39,0.0,2,7
5124,1715,5124,0.21641791044776118,100.0,3,13,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2
5125,1715,5125,0.23134328358208958,42.63,2,15,42.08,0.0,10.26,30.8,16.86,0.0,0.0,0.0,2,7
5126,1716,5126,0.32835820895522383,75.92,2,13,75.92,0.0,0.0,0.0,0.0,0.0,0.0,24.08,9,2
5127,1717,5127,0.11940298507462688,0.0,1,21,26.65,13.73,23.06,22.12,7.42,7.02,0.0,0.0,2,7
5128,1717,5128,0.24626865671641793,2.84,3,11,46.91,16.86,14.42,12.88,8.93,0.0,0.0,0.0,2,7
5129,1718,5129,0.1119402985074627,7.91,7,11,36.61,0.0,0.0,0.0,50.09,13.3,0.0,0.0,0,0
5130,1719,5130,0.06716417910447761,32.77,6,8,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1,1
5131,1720,5131,0.24626865671641793,33.34,2,20,69.69,0.0,1.67,24.53,4.11,0.0,0.0,0.0,2,7
5132,1721,5132,0.17164179104477612,1.67,5,10,41.73,0.0,54.98,0.0,3.29,0.0,0.0,0.0,1,1
5133,1722,5133,0.06716417910447761,27.97,4,15,0.0,0.0,0.0,63.63,0.0,0.0,0.0,36.37,8,9
5134,1723,5134,0.13432835820895522,0.0,3,0,43.14,0.0,56.86,0.0,0.0,0.0,0.0,0.0,1,1
5135,1724,5135,0.1119402985074627,13.7,7,17,0.0,0.0,4.91,7.46,19.65,0.0,59.86,8.12,6,8
5136,1725,5136,0.20149253731343283,7.62,2,11,13.56,3.92,30.94,23.82,0.0,0.0,27.77,0.0,2,7
5137,1725,5137,0.19402985074626866,18.04,4,14,5.98,0.0,13.48,54.94,5.36,0.0,20.24,0.0,4,4
5138,1726,5138,0.2761194029850746,0.0,6,0,48.03,0.0,51.97,0.0,0.0,0.0,0.0,0.0,3,5
5139,1726,5139,0.12686567164179105,3.98,7,13,74.19,0.0,25.81,0.0,0.0,0.0,0.0,0.0,3,5
5140,1726,5140,0.07462686567164178,24.14,4,0,42.01,0.0,10.77,17.15,30.07,0.0,0.0,0.0,0,0
5141,1726,5141,0.1044776119402985,0.0,6,2,13.04,0.0,86.96,0.0,0.0,0.0,0.0,0.0,1,1
5142,1727,5142,0.24626865671641793,0.73,1,10,16.76,42.27,17.35,8.09,6.41,0.0,9.11,0.0,5,6
5143,1727,5143,0.3507462686567164,2.48,4,9,11.1,64.03,9.65,11.39,1.52,0.0,2.31,0.0,5,6
5144,1727,5144,0.12686567164179105,1.08,1,8,0.0,56.34,19.67,21.41,2.58,0.0,0.0,0.0,5,6
5145,1727,5145,0.17910447761194032,1.05,1,8,5.59,81.16,13.25,0.0,0.0,0.0,0.0,0.0,5,6
5146,1728,5146,0.08208955223880599,4.67,7,16,0.0,0.0,14.65,13.32,0.0,0.0,72.03,0.0,6,8
5147,1728,5147,0.07462686567164178,0.11,7,23,6.38,2.09,16.18,10.17,0.0,0.0,65.18,0.0,6,8
5148,1729,5148,0.13432835820895522,0.78,3,0,15.9,9.09,33.01,0.0,3.53,0.0,38.48,0.0,6,8
5149,1730,5149,0.08955223880597016,19.64,1,8,28.88,0.0,7.0,39.89,24.23,0.0,0.0,0.0,4,4
5150,1730,5150,0.13432835820895522,12.92,7,18,50.62,0.0,26.42,11.55,6.29,0.0,5.12,0.0,3,5
5151,1731,5151,0.30597014925373134,0.65,7,18,8.54,43.66,32.03,4.0,0.0,0.0,0.0,11.76,3,5
5152,1732,5152,0.01492537313432836,28.76,7,21,6.84,0.0,0.0,0.0,0.0,0.0,93.16,0.0,6,8
5153,1733,5153,0.3507462686567164,11.17,2,10,11.21,0.0,2.89,64.06,12.22,7.0,2.62,0.0,4,4
5154,1734,5154,0.02238805970149254,8.54,7,16,7.5,0.0,0.0,67.52,0.0,0.0,24.98,0.0,4,4
5156,1734,5156,0.01492537313432836,0.0,3,11,10.84,0.0,0.0,29.6,0.0,0.0,59.56,0.0,6,8
5157,1735,5157,0.26865671641791045,13.53,3,3,6.55,0.0,42.36,42.33,0.0,0.0,8.76,0.0,4,4
5158,1735,5158,0.26119402985074625,12.0,5,2,6.57,0.0,41.92,48.58,0.0,0.0,2.94,0.0,4,4
5159,1735,5159,0.12686567164179105,11.75,2,12,0.0,0.0,31.79,58.85,5.9,0.0,3.47,0.0,4,4
5160,1736,5160,0.1044776119402985,19.78,7,16,23.88,0.0,0.0,0.0,76.12,0.0,0.0,0.0,0,0
5161,1737,5161,0.06716417910447761,0.78,7,17,17.5,0.0,22.98,13.07,46.45,0.0,0.0,0.0,0,0
5162,1737,5162,0.02238805970149254,0.0,4,23,25.59,0.0,21.5,46.62,6.29,0.0,0.0,0.0,4,4
5163,1737,5163,0.05223880597014926,10.85,7,20,2.55,0.0,25.84,54.96,0.0,0.0,16.65,0.0,4,4
5164,1738,5164,0.11940298507462688,0.0,6,12,0.0,0.0,19.96,0.0,0.0,0.0,80.04,0.0,6,8
5165,1738,5165,0.1417910447761194,18.87,3,21,24.83,0.0,18.57,0.0,0.0,0.0,56.6,0.0,6,8
5166,1738,5166,0.25373134328358204,26.39,4,10,10.96,0.0,10.46,39.21,12.86,0.0,26.51,0.0,4,4
5167,1738,5167,0.07462686567164178,17.43,7,17,0.0,9.69,34.4,0.0,0.0,0.0,55.9,0.0,6,8
5168,1739,5168,0.26119402985074625,5.6,2,10,56.13,0.0,43.87,0.0,0.0,0.0,0.0,0.0,2,7
5169,1739,5169,0.5447761194029851,1.02,7,12,53.2,0.0,46.8,0.0,0.0,0.0,0.0,0.0,3,5
5170,1739,5170,0.25373134328358204,3.74,6,12,79.33,0.0,0.0,20.67,0.0,0.0,0.0,0.0,2,7
5171,1739,5171,0.5,0.61,6,9,13.04,0.0,78.24,8.72,0.0,0.0,0.0,0.0,1,1
5172,1739,5172,0.12686567164179105,1.64,6,11,48.27,0.0,51.73,0.0,0.0,0.0,0.0,0.0,1,1
5173,1739,5173,0.1044776119402985,2.84,7,9,44.93,0.0,55.07,0.0,0.0,0.0,0.0,0.0,1,1
5174,1739,5174,0.7313432835820896,2.19,7,12,36.7,0.0,63.3,0.0,0.0,0.0,0.0,0.0,3,5
5175,1740,5175,0.4626865671641791,5.0,5,12,28.78,34.41,16.64,15.5,2.29,0.0,2.38,0.0,3,5
5176,1740,5176,0.6492537313432836,11.86,2,12,48.4,9.11,15.44,23.33,3.72,0.0,0.0,0.0,2,7
5177,1740,5177,0.3134328358208955,2.12,4,10,32.99,42.49,14.67,0.0,9.86,0.0,0.0,0.0,5,6
5178,1741,5178,0.1119402985074627,2.78,3,12,55.95,0.0,0.0,40.04,4.01,0.0,0.0,0.0,2,7
5179,1742,5179,0.26119402985074625,3.66,2,19,22.49,3.57,32.76,32.27,8.91,0.0,0.0,0.0,2,7
5180,1743,5180,0.13432835820895522,16.91,2,17,21.92,62.75,2.18,13.15,0.0,0.0,0.0,0.0,5,6
5181,1743,5181,0.2761194029850746,3.66,1,21,35.47,34.78,4.8,14.51,0.0,10.44,0.0,0.0,2,7
5182,1743,5182,0.12686567164179105,8.72,7,15,10.75,21.14,6.04,36.36,25.71,0.0,0.0,0.0,0,0
5183,1743,5183,0.24626865671641793,2.7,1,22,23.14,26.37,10.43,31.98,3.6,4.48,0.0,0.0,2,7
5184,1743,5184,0.17910447761194032,4.36,7,18,45.46,17.42,4.67,14.54,15.98,0.0,1.93,0.0,3,5
5185,1743,5185,0.24626865671641793,2.43,1,22,27.88,41.24,4.88,10.72,12.85,0.0,2.43,0.0,5,6
5186,1743,5186,0.20149253731343283,0.91,6,16,27.27,29.6,17.53,3.35,19.03,0.0,3.21,0.0,3,5
5187,1743,5187,0.20895522388059704,1.3,1,22,62.21,17.72,4.36,10.69,5.02,0.0,0.0,0.0,2,7
5188,1743,5188,0.20149253731343283,7.16,7,15,14.73,35.26,9.91,34.34,5.75,0.0,0.0,0.0,3,5
5189,1743,5189,0.17910447761194032,0.1,7,15,46.02,36.65,6.56,0.0,10.78,0.0,0.0,0.0,3,5
5190,1743,5190,0.21641791044776118,3.84,7,19,29.29,33.98,11.95,1.55,10.0,7.7,5.52,0.0,3,5
5191,1743,5191,0.19402985074626866,3.99,1,20,51.13,41.23,7.64,0.0,0.0,0.0,0.0,0.0,2,7
5192,1743,5192,0.26865671641791045,2.48,6,16,30.57,47.52,17.74,4.18,0.0,0.0,0.0,0.0,3,5
5193,1743,5193,0.30597014925373134,1.52,7,15,26.67,40.32,6.72,21.33,4.96,0.0,0.0,0.0,3,5
5194,1743,5194,0.29104477611940294,2.53,4,22,26.87,48.28,16.09,2.99,0.0,4.86,0.9,0.0,5,6
5195,1743,5195,0.34328358208955223,14.97,6,16,25.44,21.76,3.74,34.85,14.22,0.0,0.0,0.0,3,5
5196,1744,5196,0.1492537313432836,31.5,2,16,30.58,26.5,42.92,0.0,0.0,0.0,0.0,0.0,2,7
5197,1744,5197,0.1417910447761194,3.99,7,12,0.0,80.69,3.19,13.31,2.8,0.0,0.0,0.0,5,6
5198,1744,5198,0.26119402985074625,2.05,4,21,19.67,68.1,9.07,0.0,3.16,0.0,0.0,0.0,5,6
5199,1744,5199,0.11940298507462688,0.79,5,21,1.57,85.81,12.62,0.0,0.0,0.0,0.0,0.0,5,6
5200,1744,5200,0.20895522388059704,9.06,5,20,15.48,43.61,31.18,0.0,0.0,0.0,9.73,0.0,5,6
5201,1744,5201,0.20149253731343283,6.53,5,21,27.9,50.98,13.82,7.3,0.0,0.0,0.0,0.0,5,6
5202,1744,5202,0.12686567164179105,10.29,6,6,5.25,64.81,10.76,19.18,0.0,0.0,0.0,0.0,5,6
5203,1744,5203,0.17164179104477612,5.18,3,21,10.62,72.64,4.55,0.0,12.19,0.0,0.0,0.0,5,6
5204,1744,5204,0.16417910447761194,0.31,5,17,2.54,71.23,26.23,0.0,0.0,0.0,0.0,0.0,5,6
5205,1744,5205,0.13432835820895522,1.24,5,22,4.14,65.15,19.82,0.0,0.0,10.89,0.0,0.0,5,6
5206,1744,5206,0.17164179104477612,0.0,6,9,9.69,80.97,9.34,0.0,0.0,0.0,0.0,0.0,5,6
5207,1744,5207,0.20895522388059704,1.47,6,9,11.09,64.47,15.58,0.0,0.0,8.86,0.0,0.0,5,6
5208,1744,5208,0.19402985074626866,0.52,5,19,7.18,74.77,13.03,5.02,0.0,0.0,0.0,0.0,5,6
5209,1744,5209,0.20149253731343283,4.87,5,18,19.06,65.8,8.47,6.67,0.0,0.0,0.0,0.0,5,6
5210,1744,5210,0.19402985074626866,0.29,5,21,4.7,60.83,30.04,4.42,0.0,0.0,0.0,0.0,5,6
5211,1744,5211,0.19402985074626866,24.25,5,20,1.63,43.94,24.33,8.18,21.92,0.0,0.0,0.0,3,5
5212,1744,5212,0.20149253731343283,7.96,6,12,0.51,53.46,16.23,0.0,9.03,0.0,20.77,0.0,5,6
5213,1744,5213,0.20149253731343283,3.19,6,0,7.32,71.02,21.66,0.0,0.0,0.0,0.0,0.0,5,6
5214,1744,5214,0.17164179104477612,13.89,3,21,6.68,38.76,34.83,19.73,0.0,0.0,0.0,0.0,5,6
5215,1745,5215,0.24626865671641793,0.8,3,15,26.11,0.0,4.16,49.87,13.13,6.74,0.0,0.0,4,4
5216,1745,5216,0.17910447761194032,2.44,2,14,5.93,0.0,7.26,64.55,16.93,5.34,0.0,0.0,4,4
5217,1746,5217,0.08208955223880599,0.77,2,13,7.67,0.0,29.15,5.97,0.0,0.0,57.21,0.0,6,8
5219,1747,5219,0.08955223880597016,24.78,1,21,0.0,2.0,2.31,23.09,0.0,0.0,69.55,3.05,6,8
5221,1749,5221,0.17910447761194032,16.26,3,14,5.54,0.0,24.03,34.21,3.98,0.0,6.73,25.52,8,9
5222,1749,5222,0.15671641791044777,9.9,3,2,0.0,0.0,38.74,35.96,4.11,0.0,0.0,21.19,4,4
5223,1750,5223,0.40298507462686567,7.42,2,21,25.63,5.68,30.48,27.64,0.65,0.0,9.94,0.0,2,7
5224,1750,5224,0.4477611940298507,17.79,1,10,23.73,4.66,32.08,26.11,4.24,0.0,9.18,0.0,2,7
5225,1750,5225,0.42537313432835816,3.81,2,22,39.66,12.95,28.61,11.06,1.46,0.0,6.26,0.0,2,7
5226,1750,5226,0.32835820895522383,8.06,1,14,38.07,5.83,17.05,23.3,4.09,0.0,11.66,0.0,2,7
5227,1751,5227,0.1492537313432836,2.88,3,20,11.55,64.92,8.04,11.33,1.99,0.0,0.0,2.18,5,6
5228,1751,5228,0.40298507462686567,3.77,2,22,34.04,45.1,15.86,5.0,0.0,0.0,0.0,0.0,5,6
5229,1751,5229,0.12686567164179105,1.04,2,23,23.42,59.03,13.5,0.0,4.04,0.0,0.0,0.0,5,6
5230,1751,5230,0.29104477611940294,4.45,4,11,27.54,50.3,2.84,8.46,0.0,0.0,0.0,10.86,5,6
5231,1751,5231,0.17910447761194032,6.72,1,14,22.91,50.92,25.11,1.06,0.0,0.0,0.0,0.0,5,6
5232,1751,5232,0.25373134328358204,2.42,7,21,14.55,70.71,5.64,9.1,0.0,0.0,0.0,0.0,5,6
5233,1751,5233,0.32835820895522383,3.35,6,23,20.36,45.87,18.62,5.74,6.59,0.0,0.0,2.82,3,5
5234,1751,5234,0.26865671641791045,0.09,7,20,11.06,81.25,4.85,0.0,2.84,0.0,0.0,0.0,5,6
5235,1752,5235,0.1119402985074627,6.0,4,10,5.06,0.0,25.31,23.39,0.0,0.0,46.24,0.0,6,8
5236,1752,5236,0.16417910447761194,6.04,4,9,9.82,0.0,24.55,9.22,6.74,0.0,49.66,0.0,6,8
5237,1752,5237,0.23880597014925373,6.5,7,22,5.74,4.63,15.0,9.2,5.46,0.0,59.97,0.0,6,8
5238,1752,5238,0.05970149253731343,2.56,1,15,2.18,0.0,17.42,2.74,4.36,0.0,73.3,0.0,6,8
5239,1753,5239,0.0,0.09,1,19,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,6,8
5241,1754,5241,0.13432835820895522,2.97,2,12,11.4,15.51,0.0,16.71,19.22,37.16,0.0,0.0,7,3
5242,1755,5242,0.26865671641791045,9.42,2,15,35.06,0.0,33.25,31.69,0.0,0.0,0.0,0.0,2,7
5243,1755,5243,0.4925373134328358,18.25,5,9,28.25,0.0,35.79,31.43,3.98,0.55,0.0,0.0,3,5
5244,1755,5244,0.44029850746268656,9.89,5,16,30.18,0.0,41.56,0.0,8.81,19.45,0.0,0.0,7,3
5245,1756,5245,0.19402985074626866,13.84,4,10,3.81,0.0,45.91,50.29,0.0,0.0,0.0,0.0,4,4
5246,1756,5246,0.30597014925373134,13.41,3,13,37.54,0.0,8.24,36.45,11.82,0.0,5.95,0.0,2,7
5247,1757,5247,0.2761194029850746,36.44,1,0,32.09,6.0,51.23,10.67,0.0,0.0,0.0,0.0,2,7
5248,1757,5248,0.23134328358208958,6.44,2,21,37.32,11.32,37.0,11.92,2.43,0.0,0.0,0.0,2,7
5249,1758,5249,0.29104477611940294,1.11,3,23,29.64,11.84,56.52,2.0,0.0,0.0,0.0,0.0,1,1
5250,1758,5250,0.1865671641791045,13.06,3,13,20.64,2.89,26.6,49.88,0.0,0.0,0.0,0.0,4,4
5251,1759,5251,0.13432835820895522,100.0,1,13,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2
5252,1760,5252,0.3805970149253731,20.87,5,17,43.93,29.34,14.28,1.0,3.49,0.0,7.96,0.0,3,5
5253,1760,5253,0.38805970149253727,11.48,2,17,20.25,35.29,13.67,14.3,2.97,0.0,13.52,0.0,5,6
5254,1760,5254,0.25373134328358204,8.96,7,17,33.21,1.75,9.69,5.93,2.49,0.0,46.92,0.0,3,5
5255,1760,5255,0.24626865671641793,21.4,2,18,42.85,6.86,10.55,3.59,2.71,0.0,33.44,0.0,2,7
5256,1760,5256,0.5895522388059701,9.13,1,22,30.83,4.11,11.68,32.05,1.33,0.0,20.0,0.0,2,7
5257,1760,5257,0.3134328358208955,15.69,2,14,34.43,17.42,5.06,21.35,5.39,0.0,16.34,0.0,2,7
5258,1761,5258,0.19402985074626866,1.4,4,22,39.91,6.63,47.07,0.0,6.39,0.0,0.0,0.0,2,7
5259,1762,5259,0.2835820895522388,40.06,1,22,19.27,62.46,18.27,0.0,0.0,0.0,0.0,0.0,5,6
5260,1762,5260,0.24626865671641793,22.44,2,0,10.37,69.84,18.14,1.65,0.0,0.0,0.0,0.0,5,6
5261,1763,5261,0.17910447761194032,0.0,2,14,0.0,0.0,94.26,5.74,0.0,0.0,0.0,0.0,1,1
5262,1763,5262,0.06716417910447761,0.0,4,10,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1,1
5263,1763,5263,0.19402985074626866,0.0,4,12,0.0,0.0,81.97,18.03,0.0,0.0,0.0,0.0,1,1
5264,1763,5264,0.23880597014925373,3.61,1,10,0.0,0.0,77.78,22.22,0.0,0.0,0.0,0.0,1,1
5265,1763,5265,0.1417910447761194,0.0,2,12,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1,1
5266,1763,5266,0.17910447761194032,0.0,2,15,0.0,0.0,91.02,8.98,0.0,0.0,0.0,0.0,1,1
5267,1763,5267,0.39552238805970147,4.8,4,16,0.0,0.0,69.11,30.89,0.0,0.0,0.0,0.0,1,1
5268,1763,5268,0.1865671641791045,0.0,4,16,10.12,0.0,86.42,3.46,0.0,0.0,0.0,0.0,1,1
5269,1763,5269,0.1865671641791045,0.16,5,12,2.17,0.0,85.16,12.67,0.0,0.0,0.0,0.0,1,1
5270,1763,5270,0.13432835820895522,0.22,2,11,13.0,0.0,76.67,10.34,0.0,0.0,0.0,0.0,1,1
5271,1764,5271,0.0373134328358209,16.39,3,11,0.0,0.0,11.97,88.03,0.0,0.0,0.0,0.0,4,4
5272,1765,5272,0.08208955223880599,0.0,3,12,0.0,0.0,98.29,0.0,0.0,1.71,0.0,0.0,1,1
5273,1765,5273,0.07462686567164178,5.58,4,10,2.31,0.0,86.31,11.38,0.0,0.0,0.0,0.0,1,1
5274,1765,5274,0.08208955223880599,0.82,1,10,7.7,0.0,92.3,0.0,0.0,0.0,0.0,0.0,1,1
5275,1765,5275,0.04477611940298507,0.9,1,14,0.0,0.0,89.5,10.5,0.0,0.0,0.0,0.0,1,1
5276,1765,5276,0.0373134328358209,0.0,4,11,0.0,0.0,92.51,7.49,0.0,0.0,0.0,0.0,1,1
5277,1765,5277,0.08208955223880599,4.92,2,10,8.41,0.0,81.8,9.78,0.0,0.0,0.0,0.0,1,1
5278,1766,5278,0.04477611940298507,2.57,4,0,0.0,0.0,28.99,0.0,0.0,0.0,71.01,0.0,6,8
5279,1766,5279,0.029850746268656712,8.53,3,3,9.48,0.0,14.8,0.0,0.0,0.0,75.72,0.0,6,8
5280,1766,5280,0.1044776119402985,0.0,2,12,0.0,21.13,29.27,0.0,0.0,0.0,49.59,0.0,6,8
5281,1766,5281,0.00746268656716418,0.0,4,1,0.0,0.0,6.28,0.0,0.0,0.0,93.72,0.0,6,8
5282,1767,5282,0.04477611940298507,8.87,1,16,0.0,0.0,0.0,0.0,16.06,0.0,83.94,0.0,6,8
5283,1767,5283,0.0,8.62,1,19,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,6,8
5284,1768,5284,0.23880597014925373,6.1,7,10,21.77,0.0,23.0,12.43,0.0,0.0,38.21,0.0,3,5
5285,1768,5285,0.11940298507462688,0.41,7,20,7.47,0.0,33.82,11.35,0.0,6.6,40.76,0.0,6,8
5287,1770,5287,0.15671641791044777,11.81,1,17,17.82,0.0,34.34,36.6,11.25,0.0,0.0,0.0,4,4
5288,1770,5288,0.15671641791044777,16.89,1,23,57.64,0.0,8.67,27.93,5.77,0.0,0.0,0.0,2,7
5289,1770,5289,0.1119402985074627,22.65,6,10,18.44,0.0,13.29,65.63,2.64,0.0,0.0,0.0,4,4
5290,1770,5290,0.17164179104477612,9.92,4,15,29.83,0.0,0.0,39.94,30.22,0.0,0.0,0.0,0,0
5291,1771,5291,0.29850746268656714,3.62,6,13,43.79,33.52,10.38,12.31,0.0,0.0,0.0,0.0,3,5
5292,1771,5292,0.3507462686567164,1.85,1,23,34.21,30.87,17.72,14.06,0.0,0.0,3.13,0.0,2,7
5293,1771,5293,0.26865671641791045,13.31,2,22,19.8,43.35,21.0,11.78,0.0,0.0,4.07,0.0,5,6
5294,1771,5294,0.21641791044776118,3.44,4,21,45.37,28.85,19.93,5.86,0.0,0.0,0.0,0.0,2,7
5295,1771,5295,0.3805970149253731,1.24,1,0,33.04,31.93,11.42,20.23,3.38,0.0,0.0,0.0,2,7
5296,1771,5296,0.3134328358208955,3.93,4,23,22.54,27.65,24.0,5.08,11.8,0.0,8.93,0.0,3,5
5297,1772,5297,0.08955223880597016,12.55,2,17,10.67,0.0,61.43,27.89,0.0,0.0,0.0,0.0,1,1
5298,1772,5298,0.1119402985074627,3.46,5,18,24.68,0.0,71.09,4.23,0.0,0.0,0.0,0.0,1,1
5299,1773,5299,0.21641791044776118,9.32,3,18,50.13,8.79,36.18,4.9,0.0,0.0,0.0,0.0,2,7
5300,1774,5300,0.3731343283582089,8.18,1,0,31.9,0.0,29.47,1.29,37.33,0.0,0.0,0.0,0,0
5301,1774,5301,0.34328358208955223,7.67,1,16,67.04,0.0,0.0,3.42,29.54,0.0,0.0,0.0,2,7
5302,1775,5302,0.06716417910447761,16.03,2,0,12.33,0.0,2.96,43.01,41.7,0.0,0.0,0.0,0,0
5303,1776,5303,0.21641791044776118,17.47,7,17,21.27,41.53,35.07,2.13,0.0,0.0,0.0,0.0,3,5
